x,theta,dx,dtheta,t
-0.0089376785486931,-0.0345976364848779,0.00277629920509383,-0.0855874840524794,4.46
-0.00890978352437056,-0.0354500786676597,0.00280294853597161,-0.0849039415330929,4.47
-0.00888161890208555,-0.0362957295086742,0.00282930013805712,-0.0842203970907663,4.48
-0.00885318799379084,-0.0371345848299706,0.00285534728879626,-0.083536812041777,4.49
-0.00882449456329974,-0.0379666378651597,0.00288109091129755,-0.0828532228368661,4.5
-0.00879554232401233,-0.0387918825466204,0.00290653194065818,-0.0821696656975,4.51
-0.00876633493891548,-0.0396103135054996,0.00293167132396409,-0.0814861766158696,4.52
-0.00873687602058281,-0.0404219260717118,0.00295651002028987,-0.0808027913548912,4.53
-0.00870716913117469,-0.0412267162739401,0.00298104900069887,-0.0801195454482058,4.54
-0.0086772177824383,-0.0420246808396353,0.00300528924824311,-0.0794364742001791,4.55
-0.00864702543570755,-0.0428158171950161,0.00302923175796333,-0.078753612685902,4.56
-0.00861659550190315,-0.0436001234650694,0.00305287753688896,-0.0780709957511903,4.57
-0.00858593134153256,-0.04437759847355,0.00307622760403816,-0.0773886580125845,4.58
-0.00855503626469001,-0.0451482417429807,0.00309928299041777,-0.0767066338573502,4.59
-0.00852391353105649,-0.0459120534946524,0.00312204473902336,-0.0760249574434777,4.6
-0.00849256634989979,-0.0466690346486238,0.00314451390483918,-0.0753436626996826,4.61
-0.00846099788007443,-0.0474191868237218,0.0031666915548382,-0.074662783325405,4.62
-0.00842921123002173,-0.0481625123375411,0.0031885787679821,-0.0739823527908102,4.63
-0.00839720945776975,-0.0488990142064447,0.00321017663522124,-0.0733024043367881,4.64
-0.00836499557093334,-0.0496286961455634,0.00323148625949471,-0.0726229709749537,4.65
-0.00833257252671412,-0.0503515625687958,0.00325250875573031,-0.0719440854876471,4.66
-0.00829994323190045,-0.0510676185888089,0.00327324525084451,-0.071265780427933,4.67
-0.0082671105428675,-0.0517768700170375,0.00329369688374253,-0.0705880881196012,4.68
-0.00823407726557716,-0.0524793233636844,0.00331386480531826,-0.0699110406571662,4.69
-0.00820084615557814,-0.0531749858377204,0.0033337501784543,-0.0692346699058676,4.7
-0.00816741991800588,-0.0538638653468843,0.00335335417802198,-0.0685590075016699,4.71
-0.00813380120758261,-0.0545459704976829,0.00337267799088132,-0.0678840848512625,4.72
-0.00809999262861731,-0.0552213105953912,0.00339172281588103,-0.0672099331320595,4.73
-0.00806599673500575,-0.0558898956440517,0.00341048986385854,-0.0665365832922003,4.74
-0.00803181603023045,-0.0565517363464755,0.00342898035763999,-0.0658640660505489,4.75
-0.0079974529673607,-0.0572068441042412,0.00344719553204021,-0.0651924118966943,4.76
-0.00796290994905258,-0.0578552310176958,0.00346513663386276,-0.0645216510909504,4.77
-0.0079281893275489,-0.0584969098859539,0.00348280492189988,-0.0638518136643562,4.78
-0.00789329340467929,-0.0591318942068985,0.00350020166693252,-0.0631829294186752,4.79
-0.00785822443186009,-0.0597601981771803,0.00351732815173035,-0.0625150279263962,4.8
-0.00782298461009445,-0.0603818366922182,0.00353418567105172,-0.0618481385307327,4.81
-0.00778757608997228,-0.060996825346199,0.00355077553164372,-0.0611822903456232,4.82
